po_id,supplier_id,product_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,order_qty,unit_cost,qty_received,qty_rejected,rejection_reason,po_status,calculated_total,mismatch,qty_mismatch_flag
PO007874,S003,P052,W01,2025-05-15,2025-05-18,2025-05-19,558,466.32,556,2.0,Damaged In Transit,Delayed,558.0,False,False
PO007875,S003,P052,W01,2025-05-24,2025-05-27,2025-05-28,625,466.32,620,5.0,Quality Defect,Delayed,625.0,False,False
PO007876,S003,P052,W01,2025-05-31,2025-06-03,2025-06-03,383,466.32,377,6.0,Quality Defect,Delivered,383.0,False,False
PO007877,S003,P052,W01,2025-06-07,2025-06-10,2025-06-11,425,466.32,418,7.0,Expired/Near-Expiry,Delayed,425.0,False,False
PO007878,S003,P052,W01,2025-06-14,2025-06-17,2025-06-18,588,466.32,578,10.0,Quality Defect,Delayed,588.0,False,False
PO007879,S003,P052,W01,2025-06-27,2025-06-30,2025-06-30,213,466.32,210,,Quality Defect,Delivered,,True,True
PO007880,S003,P052,W01,2025-07-10,2025-07-13,2025-07-16,587,466.32,580,7.0,Wrong Specification,Delayed,587.0,False,False
PO007881,S003,P052,W01,2025-07-18,2025-07-21,2025-07-24,265,466.32,263,2.0,Quality Defect,Delayed,265.0,False,False
PO007882,S003,P052,W01,2025-07-27,2025-07-30,2025-07-30,536,466.32,531,5.0,Quality Defect,Delivered,536.0,False,False
PO007883,S003,P052,W01,2025-08-03,2025-08-06,2025-08-10,406,466.32,403,,Wrong Specification,Delayed,,True,True
PO007884,S003,P052,W01,2025-08-15,2025-08-21,2025-08-21,435,466.32,432,3.0,Quality Defect,Delivered,435.0,False,False
PO007885,S003,P052,W01,2025-08-26,2025-08-29,2025-08-29,241,466.32,238,3.0,Quality Defect,Delivered,241.0,False,False
PO007886,S003,P052,W01,2025-09-07,2025-09-10,2025-09-10,227,466.32,223,4.0,Quality Defect,Delivered,227.0,False,False
PO007887,S003,P052,W01,2025-09-20,2025-09-23,2025-09-23,463,466.32,455,8.0,Quality Defect,Delivered,463.0,False,False
PO007888,S003,P052,W01,2025-09-27,2025-09-30,2025-09-30,750,466.32,739,11.0,Wrong Specification,Delivered,750.0,False,False
PO007889,S003,P052,W01,2025-10-07,2025-10-10,2025-10-11,343,466.32,339,4.0,Damaged In Transit,Delayed,343.0,False,False
PO007890,S003,P052,W01,2025-10-15,2025-10-18,2025-10-19,354,466.32,354,0.0,,Delayed,354.0,False,False
PO007891,S003,P052,W01,2025-10-26,2025-10-29,2025-10-29,405,466.32,400,5.0,Quality Defect,Delivered,405.0,False,False
PO007892,S003,P052,W01,2025-11-04,2025-11-07,2025-11-08,469,466.32,465,4.0,Damaged In Transit,Delayed,469.0,False,False
PO007893,S003,P052,W01,2025-11-14,2025-11-17,2025-11-17,428,466.32,419,9.0,Damaged In Transit,Delivered,428.0,False,False
PO007894,S003,P052,W01,2025-11-21,2025-11-24,2025-11-24,230,466.32,228,2.0,Expired/Near-Expiry,Delivered,230.0,False,False
PO007895,S003,P052,W01,2025-11-29,2025-12-02,2025-12-02,388,466.32,385,3.0,Wrong Specification,Delivered,388.0,False,False
PO007896,S003,P052,W01,2025-12-12,2025-12-15,2025-12-15,178,466.32,177,1.0,Quality Defect,Delivered,178.0,False,False
PO007897,S003,P052,W01,2025-12-24,2025-12-27,2025-12-28,426,466.32,420,6.0,Quality Defect,Delayed,426.0,False,False
PO007898,S003,P052,W02,2024-01-02,2024-01-05,2024-01-05,451,466.32,445,6.0,Quality Defect,Delivered,451.0,False,False
PO007899,S003,P052,W02,2024-01-15,2024-01-18,2024-01-18,314,466.32,310,4.0,Wrong Specification,Delivered,314.0,False,False
PO007900,S003,P052,W02,2024-01-26,2024-02-01,2024-02-02,442,466.32,437,5.0,Damaged In Transit,Delayed,442.0,False,False
PO007901,S003,P052,W02,2024-02-02,2024-02-05,2024-02-05,129,466.32,128,1.0,Quality Defect,Delivered,129.0,False,False
PO007902,S003,P052,W02,2024-02-11,2024-02-14,2024-02-14,401,466.32,398,3.0,Wrong Specification,Delivered,401.0,False,False
PO007903,S003,P052,W02,2024-02-20,2024-02-23,2024-02-23,350,466.32,343,7.0,Expired/Near-Expiry,Delivered,350.0,False,False
PO007904,S003,P052,W02,2024-03-02,2024-03-05,2024-03-05,337,466.32,336,1.0,Quality Defect,Delivered,337.0,False,False
PO007905,S003,P052,W02,2024-03-13,2024-03-16,2024-03-17,508,466.32,505,3.0,Quality Defect,Delayed,508.0,False,False
PO007906,S003,P052,W02,2024-03-23,2024-03-26,2024-03-27,452,466.32,449,3.0,Quality Defect,Delayed,452.0,False,False
PO007907,S003,P052,W02,2024-03-31,2024-04-03,2024-04-03,536,466.32,522,14.0,Wrong Specification,Delivered,536.0,False,False
PO007908,S003,P052,W02,2024-04-10,2024-04-13,2024-04-13,173,466.32,172,1.0,Damaged In Transit,Delivered,173.0,False,False
PO007909,S003,P052,W02,2024-04-22,2024-04-25,2024-04-25,333,466.32,332,1.0,Damaged In Transit,Delivered,333.0,False,False
PO007910,S003,P052,W02,2024-05-04,2024-05-07,2024-05-07,463,466.32,456,7.0,Expired/Near-Expiry,Delivered,463.0,False,False
PO007911,S003,P052,W02,2024-05-16,2024-05-19,2024-05-20,487,466.32,483,4.0,Expired/Near-Expiry,Delayed,487.0,False,False
PO007912,S003,P052,W02,2024-05-23,2024-05-26,2024-05-26,314,466.32,313,1.0,Damaged In Transit,Delivered,314.0,False,False
PO007913,S003,P052,W02,2024-06-02,2024-06-05,2024-06-06,489,466.32,484,5.0,Wrong Specification,Delayed,489.0,False,False
PO007914,S003,P052,W02,2024-06-13,2024-06-19,2024-06-19,447,466.32,444,3.0,Expired/Near-Expiry,Delivered,447.0,False,False
PO007915,S003,P052,W02,2024-06-21,2024-06-24,2024-06-24,546,466.32,541,5.0,Damaged In Transit,Delivered,546.0,False,False
PO007916,S003,P052,W02,2024-07-01,2024-07-04,2024-07-04,429,466.32,422,7.0,Expired/Near-Expiry,Delivered,429.0,False,False
PO007917,S003,P052,W02,2024-07-11,2024-07-14,2024-07-17,199,466.32,197,2.0,Damaged In Transit,Delayed,199.0,False,False
PO007918,S003,P052,W02,2024-07-23,2024-07-26,2024-07-27,412,466.32,407,5.0,Expired/Near-Expiry,Delayed,412.0,False,False
PO007919,S003,P052,W02,2024-08-02,2024-08-05,2024-08-08,509,466.32,508,1.0,Damaged In Transit,Delayed,509.0,False,False
PO007920,S003,P052,W02,2024-08-14,2024-08-17,2024-08-17,347,466.32,343,4.0,Damaged In Transit,Delivered,347.0,False,False
PO007921,S003,P052,W02,2024-08-25,2024-08-28,2024-08-28,197,466.32,196,1.0,Quality Defect,Delivered,197.0,False,False
PO007922,S003,P052,W02,2024-09-02,2024-09-05,2024-09-05,363,466.32,359,4.0,Damaged In Transit,Delivered,363.0,False,False
PO007923,S003,P052,W02,2024-09-15,2024-09-18,2024-09-18,449,466.32,448,1.0,Quality Defect,Delivered,449.0,False,False
PO007924,S003,P052,W02,2024-09-24,2024-09-27,2024-09-28,515,466.32,509,,Quality Defect,Delayed,,True,True
PO007925,S003,P052,W02,2024-10-02,2024-10-05,2024-10-05,129,466.32,128,1.0,Damaged In Transit,Delivered,129.0,False,False
PO007926,S003,P052,W02,2024-10-11,2024-10-14,2024-10-14,444,466.32,441,3.0,Expired/Near-Expiry,Delivered,444.0,False,False
PO007927,S003,P052,W02,2024-10-19,2024-10-22,2024-10-22,299,466.32,293,6.0,Quality Defect,Delivered,299.0,False,False
PO007928,S003,P052,W02,2024-10-28,2024-10-31,2024-10-31,134,466.32,129,5.0,Damaged In Transit,Delivered,134.0,False,False
PO007929,S003,P052,W02,2024-11-10,2024-11-13,2024-11-13,281,466.32,280,1.0,Quality Defect,Delivered,281.0,False,False
PO007930,S003,P052,W02,2024-11-21,2024-11-24,2024-11-25,676,466.32,672,4.0,Expired/Near-Expiry,Delayed,676.0,False,False
PO007931,S003,P052,W02,2024-11-29,2024-12-02,2024-12-02,465,466.32,462,3.0,Wrong Specification,Delivered,465.0,False,False
PO007932,S003,P052,W02,2024-12-11,2024-12-14,2024-12-14,455,466.32,452,3.0,Quality Defect,Delivered,455.0,False,False
PO007933,S003,P052,W02,2024-12-24,2024-12-27,2024-12-27,270,466.32,268,2.0,Damaged In Transit,Delivered,270.0,False,False
PO007934,S003,P052,W02,2025-01-04,2025-01-07,2025-01-07,365,466.32,359,6.0,Wrong Specification,Delivered,365.0,False,False
PO007935,S003,P052,W02,2025-01-12,2025-01-15,2025-01-16,348,466.32,346,2.0,Damaged In Transit,Delayed,348.0,False,False
PO007936,S003,P052,W02,2025-01-25,2025-01-28,2025-01-29,429,466.32,425,4.0,Expired/Near-Expiry,Delayed,429.0,False,False
PO007937,S003,P052,W02,2025-02-05,2025-02-08,2025-02-08,341,466.32,340,1.0,Damaged In Transit,Delivered,341.0,False,False
PO007938,S003,P052,W02,2025-02-18,2025-02-21,2025-02-21,388,466.32,387,1.0,Damaged In Transit,Delivered,388.0,False,False
PO007939,S003,P052,W02,2025-02-25,2025-02-28,2025-02-28,343,466.32,336,7.0,Wrong Specification,Delivered,343.0,False,False
PO007940,S003,P052,W02,2025-03-05,2025-03-08,2025-03-09,436,466.32,431,5.0,Damaged In Transit,Delayed,436.0,False,False
PO007941,S003,P052,W02,2025-03-12,2025-03-15,2025-03-18,430,466.32,412,18.0,Quality Defect,Delayed,430.0,False,False
PO007942,S003,P052,W02,2025-03-23,2025-03-26,2025-03-26,348,466.32,345,3.0,Quality Defect,Delivered,348.0,False,False
PO007943,S003,P052,W02,2025-04-02,2025-04-05,2025-04-07,677,466.32,673,4.0,Expired/Near-Expiry,Delayed,677.0,False,False
PO007944,S003,P052,W02,2025-04-13,2025-04-16,2025-04-16,305,466.32,301,4.0,Damaged In Transit,Delivered,305.0,False,False
PO007945,S003,P052,W02,2025-04-24,2025-04-27,2025-04-27,515,466.32,509,6.0,Damaged In Transit,Delivered,515.0,False,False
PO007946,S003,P052,W02,2025-05-04,2025-05-07,2025-05-07,343,466.32,341,2.0,Quality Defect,Delivered,343.0,False,False
PO007947,S003,P052,W02,2025-05-17,2025-05-20,2025-05-21,501,466.32,495,6.0,Quality Defect,Delayed,501.0,False,False
PO007948,S003,P052,W02,2025-05-24,2025-05-27,2025-05-27,366,466.32,361,5.0,Quality Defect,Delivered,366.0,False,False
PO007949,S003,P052,W02,2025-06-04,2025-06-07,2025-06-07,307,466.32,306,1.0,Expired/Near-Expiry,Delivered,307.0,False,False
PO007950,S003,P052,W02,2025-06-15,2025-06-18,2025-06-19,389,466.32,376,13.0,Wrong Specification,Delayed,389.0,False,False
PO007951,S003,P052,W02,2025-06-24,2025-06-27,2025-06-27,371,466.32,368,3.0,Quality Defect,Delivered,371.0,False,False
PO007952,S003,P052,W02,2025-07-05,2025-07-08,2025-07-09,523,466.32,517,6.0,Damaged In Transit,Delayed,523.0,False,False
PO007953,S003,P052,W02,2025-07-14,2025-07-17,2025-07-18,578,466.32,571,7.0,Wrong Specification,Delayed,578.0,False,False
PO007954,S003,P052,W02,2025-07-24,2025-07-27,2025-07-28,243,466.32,239,4.0,Quality Defect,Delayed,243.0,False,False
PO007955,S003,P052,W02,2025-08-02,2025-08-05,2025-08-06,431,466.32,427,4.0,Expired/Near-Expiry,Delayed,431.0,False,False
PO007956,S003,P052,W02,2025-08-13,2025-08-16,2025-08-17,641,466.32,637,4.0,Wrong Specification,Delayed,641.0,False,False
PO007957,S003,P052,W02,2025-08-21,2025-08-24,2025-08-24,434,466.32,427,7.0,Expired/Near-Expiry,Delivered,434.0,False,False
PO007958,S003,P052,W02,2025-08-30,2025-09-02,2025-09-03,406,466.32,399,7.0,Wrong Specification,Delayed,406.0,False,False
PO007959,S003,P052,W02,2025-09-07,2025-09-10,2025-09-10,294,466.32,290,4.0,Damaged In Transit,Delivered,294.0,False,False
PO007960,S003,P052,W02,2025-09-19,2025-09-22,2025-09-22,342,466.32,340,2.0,Quality Defect,Delivered,342.0,False,False
PO007961,S003,P052,W02,2025-09-27,2025-09-30,2025-09-30,398,466.32,394,4.0,Quality Defect,Delivered,398.0,False,False
PO007962,S003,P052,W02,2025-10-07,2025-10-10,2025-10-10,256,466.32,254,2.0,Quality Defect,Delivered,256.0,False,False
PO007963,S003,P052,W02,2025-10-15,2025-10-18,2025-10-19,443,466.32,438,5.0,Expired/Near-Expiry,Delayed,443.0,False,False
PO007964,S003,P052,W02,2025-10-25,2025-10-28,2025-10-28,530,466.32,523,,Quality Defect,Delivered,,True,True
PO007965,S003,P052,W02,2025-11-01,2025-11-04,2025-11-04,334,466.32,332,2.0,Damaged In Transit,Delivered,334.0,False,False
PO007966,S003,P052,W02,2025-11-12,2025-11-15,2025-11-15,343,466.32,339,4.0,Wrong Specification,Delivered,343.0,False,False
PO007967,S003,P052,W02,2025-11-22,2025-11-25,2025-11-26,530,466.32,527,3.0,Quality Defect,Delayed,530.0,False,False
PO007968,S003,P052,W02,2025-12-02,2025-12-05,2025-12-05,351,466.32,349,2.0,Damaged In Transit,Delivered,351.0,False,False
PO007969,S003,P052,W02,2025-12-11,2025-12-14,2025-12-15,423,466.32,415,8.0,Damaged In Transit,Delayed,423.0,False,False
PO007970,S003,P052,W02,2025-12-23,2025-12-26,2025-12-26,397,466.32,393,4.0,Quality Defect,Delivered,397.0,False,False
PO007971,S003,P052,W03,2024-01-01,2024-01-04,2024-01-09,301,466.32,300,1.0,Expired/Near-Expiry,Delayed,301.0,False,False
PO007972,S003,P059X,W03,2024-01-08,2024-01-11,2024-01-11,251,466.32,248,3.0,Damaged In Transit,Delivered,251.0,False,False
PO007973,S003,P052,W03,2024-01-17,2024-01-20,2024-01-20,156,466.32,148,8.0,Expired/Near-Expiry,Partial,156.0,False,False
PO007974,S003,P052,W03,2024-01-25,2024-01-28,2024-01-29,246,466.32,242,4.0,Damaged In Transit,Delayed,246.0,False,False
PO007975,S003,P052,W03,2024-02-05,2024-02-08,2024-02-09,339,466.32,335,4.0,Quality Defect,Delayed,339.0,False,False
PO007976,S003,P052,W03,2024-02-15,2024-02-18,2024-02-19,281,466.32,278,3.0,Damaged In Transit,Delayed,281.0,False,False
PO007977,S003,P052,W03,2024-02-27,2024-03-01,2024-03-01,483,466.32,478,,Quality Defect,Delivered,,True,True
PO007978,S003,P052,W03,2024-03-08,2024-03-11,2024-03-11,336,466.32,330,6.0,Quality Defect,Delivered,336.0,False,False
PO007979,S003,P052,W03,2024-03-20,2024-03-23,2024-03-23,661,466.32,653,8.0,Quality Defect,Delivered,661.0,False,False
PO007980,S003,P052,W03,2024-04-02,2024-04-05,2024-04-05,81,466.32,80,1.0,Quality Defect,Delivered,81.0,False,False
PO007981,S003,P052,W03,2024-04-11,2024-04-14,2024-04-15,397,466.32,386,11.0,Quality Defect,Delayed,397.0,False,False
PO007982,S003,P052,W03,2024-04-22,2024-04-25,2024-04-29,316,466.32,313,3.0,Quality Defect,Delayed,316.0,False,False
PO007983,S003,P052,W03,2024-05-03,2024-05-06,2024-05-07,612,466.32,606,6.0,Quality Defect,Delayed,612.0,False,False
PO007984,S003,P052,W03,2024-05-10,2024-05-13,2024-05-13,405,466.32,400,5.0,Damaged In Transit,Delivered,405.0,False,False
PO007985,S003,P052,W03,2024-05-23,2024-05-26,2024-05-26,114,466.32,113,1.0,Damaged In Transit,Delivered,114.0,False,False
PO007986,S003,P052,W03,2024-05-31,2024-06-03,2024-06-03,498,466.32,490,,Quality Defect,Delivered,,True,True
PO007987,S003,P052,W03,2024-06-13,2024-06-19,2024-06-20,404,466.32,403,1.0,Quality Defect,Delayed,404.0,False,False
PO007988,S003,P052,W03,2024-06-23,2024-06-26,2024-06-26,315,466.32,313,2.0,Quality Defect,Delivered,315.0,False,False
PO007989,S003,P052,W03,2024-07-05,2024-07-08,2024-07-08,524,466.32,517,7.0,Wrong Specification,Delivered,524.0,False,False
PO007990,S003,P052,W03,2024-07-12,2024-07-15,2024-07-15,265,466.32,263,2.0,Expired/Near-Expiry,Delivered,265.0,False,False
PO007991,S003,P052,W03,2024-07-25,2024-07-28,2024-07-28,467,466.32,463,4.0,Quality Defect,Delivered,467.0,False,False
PO007992,S003,P052,W03,2024-08-01,2024-08-04,2024-08-04,335,466.32,333,2.0,Quality Defect,Delivered,335.0,False,False
PO007993,S003,P052,W03,2024-08-08,2024-08-11,2024-08-11,460,466.32,455,5.0,Damaged In Transit,Delivered,460.0,False,False
PO007994,S003,P052,W03,2024-08-15,2024-08-18,2024-08-19,429,466.32,423,6.0,Damaged In Transit,Delayed,429.0,False,False
PO007995,S003,P052,W03,2024-08-26,2024-08-29,2024-08-30,443,466.32,440,3.0,Damaged In Transit,Delayed,443.0,False,False
PO007996,S003,P052,W03,2024-09-06,2024-09-09,2024-09-10,364,466.32,361,3.0,Wrong Specification,Delayed,364.0,False,False
PO007997,S003,P052,W03,2024-09-16,2024-09-19,2024-09-19,343,466.32,337,,Quality Defect,Delivered,,True,True
PO007998,S003,P052,W03,2024-09-26,2024-10-01,2024-10-01,451,466.32,448,3.0,Quality Defect,Delivered,451.0,False,False
PO007999,S003,P052,W03,2024-10-03,2024-10-06,2024-10-06,327,466.32,324,3.0,Expired/Near-Expiry,Delivered,327.0,False,False
PO008000,S003,P052,W03,2024-10-10,2024-10-13,2024-10-14,392,466.32,388,4.0,Quality Defect,Delayed,392.0,False,False
PO008001,S003,P052,W03,2024-10-17,2024-10-20,2024-10-20,563,466.32,555,8.0,Wrong Specification,Delivered,563.0,False,False
PO008002,S003,P052,W03,2024-10-30,2024-11-02,2024-11-02,278,466.32,273,5.0,Quality Defect,Delivered,278.0,False,False
PO008003,S003,P052,W03,2024-11-06,2024-11-09,2024-11-09,236,466.32,230,6.0,Wrong Specification,Delivered,236.0,False,False
PO008004,S003,P052,W03,2024-11-18,2024-11-21,2024-11-21,265,466.32,263,2.0,Expired/Near-Expiry,Delivered,265.0,False,False
PO008005,S003,P052,W03,2024-12-01,2024-12-04,2024-12-04,342,466.32,338,4.0,Wrong Specification,Delivered,342.0,False,False
PO008006,S003,P052,W03,2024-12-14,2024-12-20,2024-12-20,423,466.32,419,4.0,Damaged In Transit,Delivered,423.0,False,False
PO008007,S003,P052,W03,2024-12-23,2024-12-26,2024-12-26,423,466.32,418,5.0,Wrong Specification,Delivered,423.0,False,False
PO008008,S003,P052,W03,2025-01-05,2025-01-08,2025-01-08,349,466.32,343,6.0,Quality Defect,Delivered,349.0,False,False
PO008009,S003,P052,W03,2025-01-16,2025-01-19,2025-01-19,546,466.32,544,2.0,Damaged In Transit,Delivered,546.0,False,False
PO008010,S003,P052,W03,2025-01-24,2025-01-27,2025-01-27,349,466.32,346,3.0,Damaged In Transit,Delivered,349.0,False,False
PO008011,S003,P052,W03,2025-02-01,2025-02-04,2025-02-04,364,466.32,361,3.0,Damaged In Transit,Delivered,364.0,False,False
PO008012,S003,P052,W03,2025-02-08,2025-02-11,2025-02-12,478,466.32,473,5.0,Damaged In Transit,Delayed,478.0,False,False
PO008013,S003,P052,W03,2025-02-19,2025-02-22,2025-02-27,329,466.32,325,4.0,Quality Defect,Delayed,329.0,False,False
PO008014,S003,P052,W03,2025-02-28,2025-03-03,2025-03-03,614,466.32,611,3.0,Quality Defect,Delivered,614.0,False,False
PO008015,S003,P052,W03,2025-03-09,2025-03-12,2025-03-12,588,466.32,579,9.0,Quality Defect,Delivered,588.0,False,False
PO008016,S003,P052,W03,2025-03-21,2025-03-24,2025-03-25,360,466.32,353,7.0,Quality Defect,Delayed,360.0,False,False
PO008017,S003,P052,W03,2025-04-02,2025-04-05,2025-04-05,227,466.32,226,1.0,Damaged In Transit,Delivered,227.0,False,False
PO008018,S003,P052,W03,2025-04-11,2025-04-14,2025-04-14,545,466.32,535,10.0,Quality Defect,Delivered,545.0,False,False
PO008019,S003,P052,W03,2025-04-22,2025-04-25,2025-04-25,387,466.32,381,6.0,Damaged In Transit,Delivered,387.0,False,False
PO008020,S003,P052,W03,2025-04-30,2025-05-03,2025-05-03,476,466.32,467,9.0,Quality Defect,Delivered,476.0,False,False
PO008021,S003,P052,W03,2025-05-09,2025-05-12,2025-05-14,502,466.32,499,3.0,Quality Defect,Delayed,502.0,False,False
PO008022,S003,P052,W03,2025-05-21,2025-05-24,2025-05-24,437,466.32,433,4.0,Quality Defect,Delivered,437.0,False,False
PO008023,S003,P052,W03,2025-05-29,2025-06-01,2025-06-01,366,466.32,363,3.0,Expired/Near-Expiry,Delivered,366.0,False,False
PO008024,S003,P052,W03,2025-06-10,2025-06-13,2025-06-14,395,466.32,395,0.0,,Delayed,395.0,False,False
PO008025,S003,P052,W03,2025-06-18,2025-06-21,2025-06-21,249,466.32,248,1.0,Expired/Near-Expiry,Delivered,249.0,False,False
PO008026,S003,P052,W03,2025-06-25,2025-06-28,2025-06-28,398,466.32,384,14.0,Expired/Near-Expiry,Delivered,398.0,False,False
PO008027,S003,P052,W03,2025-07-04,2025-07-07,2025-07-07,486,466.32,480,6.0,Quality Defect,Delivered,486.0,False,False
PO008028,S003,P052,W03,2025-07-14,2025-07-17,2025-07-17,453,466.32,448,5.0,Wrong Specification,Delivered,453.0,False,False
PO008029,S003,P052,W03,2025-07-22,2025-07-25,2025-07-26,527,466.32,518,9.0,Quality Defect,Delayed,527.0,False,False
PO008030,S003,P052,W03,2025-08-04,2025-08-07,2025-08-07,317,466.32,312,5.0,Quality Defect,Delivered,317.0,False,False
PO008031,S003,P052,W03,2025-08-13,2025-08-16,2025-08-17,297,466.32,294,3.0,Wrong Specification,Delayed,297.0,False,False
PO008032,S003,P052,W03,2025-08-24,2025-08-27,2025-08-28,228,466.32,226,,Quality Defect,Delayed,,True,True
PO008033,S003,P052,W03,2025-09-03,2025-09-06,2025-09-06,411,466.32,410,1.0,Expired/Near-Expiry,Delivered,411.0,False,False
PO008034,S003,P052,W03,2025-09-15,2025-09-18,2025-09-09,511,466.32,505,6.0,Damaged In Transit,Delayed,511.0,False,False
PO008035,S003,P052,W03,2025-09-26,2025-09-29,2025-09-29,298,466.32,291,7.0,Wrong Specification,Delivered,298.0,False,False
PO008036,S003,P052,W03,2025-10-08,2025-10-11,2025-10-12,533,466.32,524,9.0,Quality Defect,Delayed,533.0,False,False
PO008037,S003,P052,W03,2025-10-16,2025-10-21,2025-10-22,401,466.32,399,2.0,Expired/Near-Expiry,Delayed,401.0,False,False
PO008038,S003,P052,W03,2025-10-26,2025-10-29,2025-10-29,368,466.32,366,2.0,Damaged In Transit,Delivered,368.0,False,False
PO008039,S003,P052,W03,2025-11-06,2025-11-09,2025-11-10,534,466.32,525,9.0,Damaged In Transit,Delayed,534.0,False,False
PO008040,S003,P052,W03,2025-11-14,2025-11-17,2025-11-18,384,466.32,380,4.0,Expired/Near-Expiry,Delayed,384.0,False,False
PO008041,S003,P052,W03,2025-11-25,2025-11-28,2025-11-28,489,466.32,485,4.0,Wrong Specification,Delivered,489.0,False,False
PO008042,S003,P052,W03,2025-12-08,2025-12-11,2025-12-12,203,466.32,199,4.0,Wrong Specification,Delayed,203.0,False,False
PO008043,S003,P052,W03,2025-12-19,2025-12-22,2025-12-22,445,466.32,442,3.0,Damaged In Transit,Delivered,445.0,False,False
PO008044,S015,P053,W01,2025-01-01,2025-01-16,2025-01-17,413,111.17,406,7.0,Quality Defect,Delayed,413.0,False,False
PO008045,S015,P053,W01,2025-01-09,2025-01-24,2025-01-24,123,111.17,120,3.0,Expired/Near-Expiry,Delivered,123.0,False,False
PO008046,S015,P053,W01,2025-01-16,2025-01-31,2025-01-31,504,111.17,496,8.0,Quality Defect,Delivered,504.0,False,False
PO008047,S015,P053,W01,2025-01-29,2025-02-13,2025-02-15,464,111.17,460,4.0,Quality Defect,Delayed,464.0,False,False
PO008048,S015,P053,W01,2025-02-10,2025-02-25,2025-02-25,499,111.17,493,6.0,Expired/Near-Expiry,Delivered,499.0,False,False
PO008049,S015,P053,W01,2025-02-18,2025-03-05,2025-03-06,615,111.17,601,14.0,Expired/Near-Expiry,Delayed,615.0,False,False
