shipment_id,warehouse_id,store_id,carrier_id,dispatch_date,expected_arrival_date,actual_arrival_date,distance_km,shipment_cost,shipment_status,store_id_invalid_flag
SH001614,W02,ST06,CR01,2024-03-25,2024-03-27,2024-03-27,161.0,8849.29,On-time,False
SH001615,W01,ST06,CR02,2024-03-28,2024-03-29,2024-03-29,123.3,6623.34,Lost,False
SH001616,W01,ST06,CR05,2024-03-30,2024-03-31,2024-03-31,123.3,5258.21,On-time,False
SH001617,W03,ST06,CR03,2024-04-01,2024-04-03,2024-04-03,270.1,10887.33,On-time,False
SH001618,W01,ST06,CR04,2024-04-04,2024-04-05,2024-04-05,123.3,6529.55,On-time,False
SH001619,W01,ST06,CR05,2024-04-06,2024-04-07,2024-04-07,123.3,8046.0,On-time,False
SH001620,W03,ST06,CR01,2024-04-08,2024-04-10,2024-04-13,270.1,16702.32,Delayed,False
SH001621,W01,ST06,CR04,2024-04-11,2024-04-12,2024-04-12,123.3,7187.66,On-time,False
SH001622,W01,ST06,CR01,2024-04-13,2024-04-14,2024-04-17,123.3,6362.22,Delayed,False
SH001623,W02,ST06,CR03,2024-04-15,2024-04-17,2024-04-17,161.0,7454.02,On-time,False
SH001624,W01,ST06,CR02,2024-04-17,2024-04-18,2024-04-18,123.3,5380.41,On-time,False
SH001625,W01,ST06,CR05,2024-04-20,2024-04-21,2024-04-21,123.3,6197.82,On-time,False
SH001626,W01,ST06,CR02,2024-04-22,2024-04-23,2024-04-23,123.3,5314.85,On-time,False
SH001627,W01,ST06,CR02,2024-04-25,2024-04-26,2024-04-26,123.3,5585.01,Damaged,False
SH001628,W01,ST06,CR05,2024-04-28,2024-04-29,2024-04-29,123.3,6576.41,On-time,False
SH001629,W01,ST06,CR03,2024-05-01,2024-05-02,2024-05-02,123.3,7166.5,On-time,False
SH001630,W01,ST06,CR02,2024-05-04,2024-05-05,2024-05-05,123.3,7215.65,On-time,False
SH001631,W01,ST06,CR04,2024-05-06,2024-05-07,2024-05-08,123.3,6299.39,Delayed,False
SH001632,W02,ST06,CR02,2024-05-09,2024-05-11,2024-05-11,161.0,7258.78,On-time,False
SH001633,W01,ST06,CR03,2024-05-11,2024-05-12,2024-05-12,123.3,6442.74,On-time,False
SH001634,W01,ST06,CR03,2024-05-13,2024-05-14,2024-05-14,123.3,7766.83,On-time,False
SH001635,W01,ST06,CR04,2024-05-15,2024-05-16,2024-05-19,123.3,5163.8,Delayed,False
SH001636,W03,ST06,CR02,2024-05-18,2024-05-20,2024-05-23,270.1,11831.16,Delayed,False
SH001637,W01,ST06,CR01,2024-05-21,2024-05-22,2024-05-22,123.3,7275.19,On-time,False
SH001638,W01,ST06,CR02,2024-05-24,2024-05-25,2024-05-25,123.3,5734.92,On-time,False
SH001639,W01,ST06,CR02,2024-05-26,2024-05-27,2024-05-31,123.3,5406.72,Delayed,False
SH001640,W01,ST06,CR05,2024-05-28,2024-05-29,2024-05-29,123.3,6651.28,On-time,False
SH001641,W02,ST06,CR02,2024-05-30,2024-06-01,2024-06-01,161.0,,On-time,False
SH001642,W01,ST06,CR02,2024-06-01,2024-06-02,2024-06-02,123.3,4534.16,On-time,False
SH001643,W01,ST06,CR01,2024-06-03,2024-06-04,2024-06-06,123.3,5304.33,Delayed,False
SH001644,W01,ST06,CR04,2024-06-05,2024-06-06,2024-06-06,123.3,7466.92,On-time,False
SH001645,W01,ST06,CR05,2024-06-08,2024-06-09,2024-06-13,123.3,6838.77,Delayed,False
SH001646,W02,ST06,CR05,2024-06-10,2024-06-12,2024-06-12,161.0,6611.79,On-time,False
SH001647,W01,ST06,CR01,2024-06-12,2024-06-13,2024-06-15,123.3,5298.75,Delayed,False
SH001648,W01,ST06,CR02,2024-06-14,2024-06-15,2024-06-19,123.3,7532.97,Delayed,False
SH001649,W01,ST06,CR03,2024-06-16,2024-06-17,2024-06-17,123.3,5655.34,On-time,False
SH001650,W01,ST06,CR02,2024-06-19,2024-06-20,2024-06-22,123.3,6297.29,Delayed,False
SH001651,W01,ST06,CR04,2024-06-21,2024-06-22,2024-06-22,123.3,5859.55,Lost,False
SH001652,W01,ST06,CR05,2024-06-23,2024-06-24,2024-06-24,123.3,5666.05,On-time,False
SH001653,W01,ST06,CR05,2024-06-25,2024-06-26,2024-06-26,123.3,6190.51,On-time,False
SH001654,W01,ST06,CR03,2024-06-27,2024-06-28,2024-06-28,123.3,,On-time,False
SH001655,W01,ST06,CR02,2024-06-30,2024-07-01,2024-07-01,123.3,5867.55,On-time,False
SH001656,W01,ST06,CR05,2024-07-02,2024-07-03,2024-07-03,123.3,7754.09,On-time,False
SH001657,W01,ST06,CR03,2024-07-05,2024-07-06,2024-07-06,123.3,5272.66,On-time,False
SH001658,W01,ST06,CR04,2024-07-08,2024-07-09,2024-07-09,123.3,5998.14,On-time,False
SH001659,W01,ST06,CR04,2024-07-11,2024-07-12,2024-07-12,123.3,5967.67,On-time,False
SH001660,W01,ST06,CR03,2024-07-14,2024-07-15,2024-07-15,123.3,6343.9,On-time,False
SH001661,W01,ST06,CR02,2024-07-17,2024-07-18,2024-07-18,123.3,7739.93,On-time,False
SH001662,W01,ST06,CR01,2024-07-20,2024-07-21,2024-07-21,123.3,5035.79,On-time,False
SH001663,W01,ST06,CR04,2024-07-23,2024-07-24,2024-07-28,123.3,5052.1,Delayed,False
SH001664,W01,ST06,CR02,2024-07-25,2024-07-26,2024-07-27,123.3,5999.13,Delayed,False
SH001665,W01,ST06,CR01,2024-07-28,2024-07-29,2024-07-29,123.3,6059.13,On-time,False
SH001666,W01,ST06,CR04,2024-07-30,2024-07-31,2024-08-03,123.3,7549.56,Damaged,False
SH001667,W02,ST06,CR01,2024-08-02,2024-08-04,2024-08-04,161.0,9174.36,Lost,False
SH001668,W01,ST06,CR02,2024-08-05,2024-08-06,2024-08-06,123.3,5378.58,On-time,False
SH001669,W01,ST06,CR03,2024-08-07,2024-08-08,2024-08-08,123.3,4830.82,On-time,False
SH001670,W01,ST06,CR02,2024-08-10,2024-08-11,2024-08-11,123.3,6120.21,On-time,False
SH001671,W01,ST06,CR05,2024-08-12,2024-08-13,2024-08-13,123.3,5915.39,On-time,False
SH001672,W02,ST06,CR02,2024-08-15,2024-08-17,2024-08-19,161.0,8526.12,Delayed,False
SH001673,W01,ST06,CR03,2024-08-17,2024-08-18,2024-08-18,123.3,6635.03,On-time,False
SH001674,W01,ST06,CR01,2024-08-19,2024-08-20,2024-08-20,123.3,4858.09,On-time,False
SH001675,W01,ST06,CR02,2024-08-22,2024-08-23,2024-08-23,123.3,6975.51,On-time,False
SH001676,W01,ST06,CR02,2024-08-24,2024-08-25,2024-08-25,123.3,6135.42,On-time,False
SH001677,W01,ST06,CR04,2024-08-26,2024-08-27,2024-08-30,123.3,5221.35,Delayed,False
SH001678,W01,ST06,CR05,2024-08-28,2024-08-29,2024-08-29,123.3,7078.55,On-time,False
SH001679,W03,ST06,CR05,2024-08-30,2024-09-01,2024-09-01,270.1,12133.84,On-time,False
SH001680,W01,ST06,CR03,2024-09-01,2024-09-02,2024-09-02,123.3,4584.44,On-time,False
SH001681,W01,ST06,CR05,2024-09-04,2024-09-05,2024-09-05,123.3,7517.15,On-time,False
SH001682,W01,ST06,CR03,2024-09-06,2024-09-07,2024-09-07,123.3,7799.1,On-time,False
SH001683,W01,ST06,CR04,2024-09-09,2024-09-10,2024-09-10,123.3,5849.99,On-time,False
SH001684,W01,ST06,CR01,2024-09-12,2024-09-13,2024-09-15,123.3,7624.55,Delayed,False
SH001685,W01,ST06,CR05,2024-09-14,2024-09-15,2024-09-15,123.3,6743.94,On-time,False
SH001686,W01,ST06,CR02,2024-09-17,2024-09-18,2024-09-22,123.3,7383.75,Delayed,False
SH001687,W01,ST06,CR03,2024-09-20,2024-09-21,2024-09-21,123.3,7260.61,On-time,False
SH001688,W01,ST06,CR02,2024-09-23,2024-09-24,2024-09-24,123.3,6788.08,On-time,False
SH001689,W02,ST06,CR03,2024-09-26,2024-09-28,2024-09-28,161.0,6748.09,On-time,False
SH001690,W03,ST06,CR01,2024-09-28,2024-09-30,2024-10-01,270.1,12399.81,Delayed,False
SH001691,W01,ST06,CR04,2024-09-30,2024-10-01,2024-10-01,123.3,7081.83,On-time,False
SH001692,W01,ST06,CR02,2024-10-03,2024-10-04,2024-10-04,123.3,5613.8,On-time,False
SH001693,W01,ST06,CR05,2024-10-05,2024-10-06,2024-10-06,123.3,6470.79,On-time,False
SH001694,W01,ST06,CR01,2024-10-07,2024-10-08,2024-10-09,123.3,6043.31,Delayed,False
SH001695,W01,ST06,CR01,2024-10-10,2024-10-11,2024-10-11,123.3,7936.98,On-time,False
SH001696,W01,ST06,CR05,2024-10-13,2024-10-14,2024-10-14,123.3,6333.55,On-time,False
SH001697,W01,ST06,CR04,2024-10-16,2024-10-17,2024-10-20,123.3,5363.84,Delayed,False
SH001698,W01,ST06,CR03,2024-10-18,2024-10-19,2024-10-19,123.3,5687.08,On-time,False
SH001699,W01,ST06,CR04,2024-10-20,2024-10-21,2024-10-21,123.3,4939.26,On-time,False
SH001700,W01,ST06,CR03,2024-10-22,2024-10-23,2024-10-23,123.3,6962.57,On-time,False
SH001701,W01,ST06,CR05,2024-10-25,2024-10-26,2024-10-26,123.3,6182.77,On-time,False
SH001702,W01,ST06,CR02,2024-10-28,2024-10-29,2024-10-29,123.3,6987.23,On-time,False
SH001703,W01,ST06,CR04,2024-10-31,2024-11-01,2024-11-01,123.3,6375.55,On-time,False
SH001704,W01,ST06,CR01,2024-11-02,2024-11-03,2024-11-03,123.3,6758.84,On-time,False
SH001705,W01,ST06,CR05,2024-11-05,2024-11-06,2024-11-06,123.3,7417.13,On-time,False
SH001706,W01,ST06,CR05,2024-11-08,2024-11-09,2024-11-09,123.3,6679.07,On-time,False
SH001707,W01,ST06,CR02,2024-11-10,2024-11-11,2024-11-11,123.3,5458.03,On-time,False
SH001708,W01,ST06,CR05,2024-11-13,2024-11-14,2024-11-14,123.3,7081.82,On-time,False
SH001709,W01,ST06,CR03,2024-11-14,2024-11-15,2024-11-15,123.3,6110.67,On-time,False
SH001710,W01,ST06,CR02,2024-11-16,2024-11-17,2024-11-17,123.3,5987.58,On-time,False
SH001711,W01,ST06,CR04,2024-11-18,2024-11-19,2024-11-22,123.3,4977.75,Delayed,False
SH001712,W01,ST06,CR01,2024-11-20,2024-11-21,2024-11-21,123.3,5542.08,On-time,False
SH001713,W01,ST06,CR01,2024-11-22,2024-11-23,2024-11-23,123.3,7171.36,On-time,False
SH001714,W01,ST06,CR05,2024-11-24,2024-11-25,2024-11-25,123.3,6370.51,On-time,False
SH001715,W01,ST06,CR02,2024-11-26,2024-11-27,2024-11-27,123.3,7405.52,On-time,False
SH001716,W01,ST06,CR05,2024-11-29,2024-11-30,2024-12-01,123.3,6803.35,Delayed,False
SH001717,W01,ST06,CR05,2024-12-02,2024-12-03,2024-12-03,123.3,5378.95,On-time,False
SH001718,W01,ST06,CR05,2024-12-04,2024-12-05,2024-12-05,123.3,6529.04,On-time,False
SH001719,W01,ST06,CR01,2024-12-05,2024-12-06,2024-12-06,123.3,6106.95,On-time,False
SH001720,W01,ST06,CR03,2024-12-08,2024-12-09,2024-12-09,123.3,6481.0,On-time,False
SH001721,W01,ST06,CR02,2024-12-10,2024-12-11,2024-12-11,123.3,4902.71,On-time,False
SH001722,W01,ST06,CR01,2024-12-12,2024-12-13,2024-12-13,123.3,6589.83,On-time,False
SH001723,W01,ST06,CR02,2024-12-15,2024-12-16,2024-12-16,123.3,5474.43,On-time,False
SH001724,W02,ST06,CR01,2024-12-18,2024-12-20,2024-12-20,161.0,8894.43,On-time,False
SH001725,W01,ST06,CR02,2024-12-21,2024-12-22,2024-12-22,123.3,6493.07,On-time,False
SH001726,W03,ST06,CR05,2024-12-23,2024-12-25,2024-12-25,270.1,15218.57,On-time,False
SH001727,W01,ST06,CR04,2024-12-26,2024-12-27,2024-12-27,123.3,7458.79,On-time,False
SH001728,W01,ST06,CR01,2024-12-29,2024-12-30,2024-12-30,123.3,5211.03,On-time,False
SH001729,W01,ST06,CR03,2024-12-31,2025-01-01,2025-01-01,123.3,7570.71,On-time,False
SH001730,W01,ST06,CR04,2025-01-03,2025-01-04,2025-01-06,123.3,5938.79,Delayed,False
SH001731,W01,ST06,CR02,2025-01-05,2025-01-06,2025-01-06,123.3,6834.78,On-time,False
SH001732,W01,ST06,CR05,2025-01-08,2025-01-09,2025-01-09,123.3,6067.6,On-time,False
SH001733,W03,ST06,CR02,2025-01-10,2025-01-12,2025-01-12,270.1,16473.82,On-time,False
SH001734,W01,ST06,CR03,2025-01-12,2025-01-13,2025-01-13,123.3,5380.67,On-time,False
SH001735,W01,ST06,CR02,2025-01-15,2025-01-16,2025-01-16,123.3,7007.7,On-time,False
SH001736,W01,ST06,CR04,2025-01-17,2025-01-18,2025-01-19,123.3,6600.81,Delayed,False
SH001737,W01,ST06,CR01,2025-01-20,2025-01-21,2025-01-21,123.3,5412.87,On-time,False
SH001738,W01,ST06,CR01,2025-01-22,2025-01-23,2025-01-23,123.3,7587.78,On-time,False
SH001739,W01,ST06,CR03,2025-01-24,2025-01-25,2025-01-25,123.3,,On-time,False
SH001740,W01,ST06,CR01,2025-01-26,2025-01-27,2025-01-27,123.3,5705.02,On-time,False
SH001741,W01,ST06,CR05,2025-01-28,2025-01-29,2025-01-29,123.3,4779.17,On-time,False
SH001742,W01,ST06,CR01,2025-01-30,2025-01-31,2025-01-31,123.3,6080.4,On-time,False
SH001743,W01,ST06,CR02,2025-02-01,2025-02-02,2025-02-02,123.3,5737.54,Lost,False
SH001744,W02,ST06,CR01,2025-02-03,2025-02-05,2025-02-05,161.0,9017.87,On-time,False
SH001745,W01,ST06,CR01,2025-02-06,2025-02-07,2025-02-07,123.3,6293.09,On-time,False
SH001746,W01,ST06,CR05,2025-02-08,2025-02-09,2025-02-10,123.3,6438.97,Delayed,False
SH001747,W01,ST06,CR04,2025-02-10,2025-02-11,2025-02-13,123.3,,Delayed,False
SH001748,W01,ST06,CR02,2025-02-13,2025-02-14,2025-02-14,123.3,6645.67,On-time,False
SH001749,W01,ST06,CR02,2025-02-16,2025-02-17,2025-02-17,123.3,4893.5,On-time,False
SH001750,W01,ST06,CR03,2025-02-19,2025-02-20,2025-02-20,123.3,5754.4,On-time,False
SH001751,W02,ST06,CR02,2025-02-21,2025-02-23,2025-02-23,161.0,7875.68,On-time,False
SH001752,W01,ST06,CR04,2025-02-24,2025-02-25,2025-02-25,123.3,4800.27,On-time,False
SH001753,W01,ST06,CR03,2025-02-26,2025-02-27,2025-02-27,123.3,6848.35,On-time,False
SH001754,W01,ST06,CR05,2025-02-28,2025-03-01,2025-03-01,123.3,6078.79,On-time,False
SH001755,W01,ST06,CR04,2025-03-03,2025-03-04,2025-03-08,123.3,7845.11,Delayed,False
SH001756,W01,ST06,CR03,2025-03-06,2025-03-07,2025-03-10,123.3,5464.1,Delayed,False
SH001757,W01,ST06,CR01,2025-03-09,2025-03-10,2025-03-10,123.3,6086.17,On-time,False
SH001758,W01,ST06,CR01,2025-03-12,2025-03-13,2025-03-13,123.3,,On-time,False
SH001759,W01,ST06,CR05,2025-03-15,2025-03-16,2025-03-16,123.3,6246.49,On-time,False
SH001760,W01,ST06,CR04,2025-03-17,2025-03-18,2025-03-18,123.3,5130.46,On-time,False
SH001761,W01,ST06,CR05,2025-03-20,2025-03-21,2025-03-21,123.3,7274.6,On-time,False
SH001762,W01,ST06,CR03,2025-03-23,2025-03-24,2025-03-24,123.3,6606.9,On-time,False
SH001763,W01,ST06,CR01,2025-03-25,2025-03-26,2025-03-26,123.3,6012.65,On-time,False
SH001764,W01,ST06,CR01,2025-03-28,2025-03-29,2025-03-29,123.3,6677.71,On-time,False
SH001765,W01,ST06,CR03,2025-03-30,2025-03-31,2025-03-31,123.3,5656.92,On-time,False
SH001766,W01,ST06,CR01,2025-04-01,2025-04-02,2025-04-02,123.3,6920.67,On-time,False
SH001767,W01,ST06,CR03,2025-04-03,2025-04-04,2025-04-04,123.3,6950.8,On-time,False
SH001768,W01,ST06,CR03,2025-04-06,2025-04-07,2025-04-07,123.3,5016.37,On-time,False
SH001769,W01,ST06,CR01,2025-04-09,2025-04-10,2025-04-10,123.3,5316.7,On-time,False
SH001770,W01,ST06,CR01,2025-04-12,2025-04-13,2025-04-17,123.3,6817.02,Delayed,False
SH001771,W01,ST06,CR03,2025-04-15,2025-04-16,2025-04-16,123.3,5194.86,On-time,False
SH001772,W01,ST06,CR05,2025-04-17,2025-04-18,2025-04-18,123.3,5747.96,On-time,False
SH001773,W01,ST06,CR03,2025-04-19,2025-04-20,2025-04-20,123.3,7691.83,On-time,False
SH001774,W01,ST06,CR02,2025-04-22,2025-04-23,2025-04-23,123.3,4948.42,On-time,False
SH001775,W01,ST06,CR05,2025-04-25,2025-04-26,2025-04-26,123.3,,On-time,False
SH001776,W01,ST06,CR02,2025-04-28,2025-04-29,2025-04-29,123.3,5412.46,On-time,False
SH001777,W01,ST06,CR04,2025-04-30,2025-05-01,2025-05-04,123.3,5983.34,Delayed,False
SH001778,W01,ST06,CR04,2025-05-02,2025-05-03,2025-05-06,123.3,5935.0,Delayed,False
SH001779,W03,ST06,CR05,2025-05-05,2025-05-07,2025-05-07,270.1,13629.8,On-time,False
SH001780,W01,ST06,CR04,2025-05-07,2025-05-08,2025-05-08,123.3,7255.87,On-time,False
SH001781,W01,ST06,CR05,2025-05-10,2025-05-11,2025-05-11,123.3,5791.03,On-time,False
SH001782,W01,ST06,CR03,2025-05-13,2025-05-14,2025-05-14,123.3,6289.42,On-time,False
SH001783,W01,ST06,CR01,2025-05-15,2025-05-16,2025-05-19,123.3,6096.45,Delayed,False
SH001784,W01,ST06,CR01,2025-05-17,2025-05-18,2025-05-18,123.3,7198.03,On-time,False
SH001785,W01,ST06,CR03,2025-05-20,2025-05-21,2025-05-21,123.3,,On-time,False
SH001786,W01,ST06,CR05,2025-05-22,2025-05-23,2025-05-23,123.3,5198.92,On-time,False
SH001787,W01,ST06,CR03,2025-05-25,2025-05-26,2025-05-26,123.3,6271.65,On-time,False
SH001788,W01,ST06,CR02,2025-05-28,2025-05-29,2025-05-29,123.3,5274.7,On-time,False
SH001789,W01,ST06,CR05,2025-05-31,2025-06-01,2025-06-01,123.3,4831.25,Lost,False
SH001790,W01,ST06,CR03,2025-06-03,2025-06-04,2025-06-04,123.3,5715.07,On-time,False
SH001791,W02,ST06,CR01,2025-06-06,2025-06-08,2025-06-08,161.0,8489.08,On-time,False
SH001792,W01,ST06,CR02,2025-06-07,2025-06-08,2025-06-08,123.3,6316.15,On-time,False
SH001793,W01,ST06,CR04,2025-06-09,2025-06-10,2025-06-10,123.3,5124.21,On-time,False
SH001794,W01,ST06,CR05,2025-06-12,2025-06-13,2025-06-13,123.3,5802.69,On-time,False
SH001795,W01,ST06,CR01,2025-06-14,2025-06-15,2025-06-15,123.3,6426.72,On-time,False
SH001796,W01,ST06,CR01,2025-06-16,2025-06-17,2025-06-17,123.3,5938.98,On-time,False
SH001797,W01,ST06,CR04,2025-06-18,2025-06-19,2025-06-19,123.3,6627.86,On-time,False
SH001798,W01,ST06,CR03,2025-06-20,2025-06-21,2025-06-21,123.3,4553.45,On-time,False
SH001799,W01,ST06,CR01,2025-06-22,2025-06-23,2025-06-23,123.3,7677.34,On-time,False
SH001800,W03,ST06,CR04,2025-06-25,2025-06-27,2025-06-29,270.1,15563.32,Delayed,False
SH001801,W01,ST06,CR02,2025-06-27,2025-06-28,2025-06-28,123.3,5672.71,On-time,False
SH001802,W01,ST06,CR01,2025-06-29,2025-06-30,2025-07-03,123.3,5657.48,Delayed,False
SH001803,W01,ST06,CR03,2025-07-02,2025-07-03,2025-07-03,123.3,7142.27,On-time,False
SH001804,W03,ST06,CR02,2025-07-04,2025-07-06,2025-07-06,270.1,12426.7,On-time,False
SH001805,W01,ST06,CR03,2025-07-06,2025-07-07,2025-07-07,123.3,7009.34,On-time,False
SH001806,W01,ST06,CR04,2025-07-08,2025-07-09,2025-07-09,123.3,7672.98,On-time,False
SH001807,W01,ST06,CR05,2025-07-10,2025-07-11,2025-07-11,123.3,6254.71,On-time,False
SH001808,W01,ST06,CR03,2025-07-13,2025-07-14,2025-07-17,123.3,4562.01,Delayed,False
SH001809,W01,ST06,CR01,2025-07-16,2025-07-17,2025-07-17,123.3,6065.05,On-time,False
SH001810,W01,ST06,CR03,2025-07-19,2025-07-20,2025-07-20,123.3,6929.89,On-time,False
SH001811,W01,ST06,CR04,2025-07-22,2025-07-23,2025-07-23,123.3,6151.8,On-time,False
SH001812,W01,ST06,CR03,2025-07-24,2025-07-25,2025-07-25,123.3,6284.71,On-time,False
SH001813,W01,ST06,CR03,2025-07-27,2025-07-28,2025-07-28,123.3,5094.05,On-time,False
SH001814,W01,ST06,CR01,2025-07-30,2025-07-31,2025-07-31,123.3,5502.77,On-time,False
SH001815,W01,ST06,CR03,2025-08-01,2025-08-02,2025-08-02,123.3,,On-time,False
SH001816,W01,ST06,CR05,2025-08-04,2025-08-05,2025-08-07,123.3,,Delayed,False
SH001817,W01,ST06,CR04,2025-08-07,2025-08-08,2025-08-12,123.3,5747.91,Damaged,False
SH001818,W01,ST06,CR01,2025-08-10,2025-08-11,2025-08-11,123.3,5389.72,On-time,False
SH001819,W01,ST06,CR03,2025-08-12,2025-08-13,2025-08-13,123.3,6788.93,On-time,False
SH001820,W01,ST06,CR03,2025-08-14,2025-08-15,2025-08-15,123.3,5765.18,On-time,False
SH001821,W02,ST06,CR05,2025-08-16,2025-08-18,2025-08-18,161.0,7724.29,On-time,False
SH001822,W01,ST06,CR01,2025-08-18,2025-08-19,2025-08-19,123.3,,On-time,False
SH001823,W01,ST06,CR05,2025-08-21,2025-08-22,2025-08-25,123.3,6594.53,Delayed,False
SH001824,W01,ST06,CR02,2025-08-24,2025-08-25,2025-08-25,123.3,6529.26,On-time,False
SH001825,W01,ST06,CR01,2025-08-27,2025-08-28,2025-08-28,123.3,7533.12,On-time,False
SH001826,W01,ST06,CR05,2025-08-29,2025-08-30,2025-08-30,123.3,7358.17,On-time,False
SH001827,W01,ST06,CR01,2025-08-31,2025-09-01,2025-09-01,123.3,5896.43,On-time,False
SH001828,W01,ST06,CR01,2025-09-02,2025-09-03,2025-09-07,123.3,4654.43,Delayed,False
SH001829,W01,ST06,CR05,2025-09-04,2025-09-05,2025-09-05,123.3,7319.21,Lost,False
SH001830,W01,ST06,CR04,2025-09-06,2025-09-07,2025-09-07,123.3,5849.39,On-time,False
SH001831,W01,ST06,CR01,2025-09-09,2025-09-10,2025-09-10,123.3,,On-time,False
SH001832,W01,ST06,CR05,2025-09-11,2025-09-12,2025-09-12,123.3,6066.66,On-time,False
SH001833,W01,ST06,CR03,2025-09-13,2025-09-14,2025-09-16,123.3,6080.35,Delayed,False
SH001834,W01,ST06,CR04,2025-09-14,2025-09-15,2025-09-17,123.3,5260.57,Delayed,False
SH001835,W01,ST06,CR05,2025-09-16,2025-09-17,2025-09-17,123.3,6236.02,On-time,False
SH001836,W01,ST06,CR04,2025-09-18,2025-09-19,2025-09-23,123.3,5523.08,Delayed,False
SH001837,W01,ST06,CR03,2025-09-20,2025-09-21,2025-09-23,123.3,5189.76,Delayed,False
SH001838,W01,ST06,CR04,2025-09-23,2025-09-24,2025-09-27,123.3,6848.03,Delayed,False
SH001839,W01,ST06,CR01,2025-09-26,2025-09-27,2025-09-27,123.3,5911.22,On-time,False
SH001840,W01,ST06,CR03,2025-09-29,2025-09-30,2025-10-02,123.3,6703.86,Delayed,False
SH001841,W01,ST06,CR01,2025-10-02,2025-10-03,2025-10-03,123.3,7020.98,On-time,False
SH001842,W01,ST06,CR05,2025-10-04,2025-10-05,2025-10-05,123.3,7750.84,On-time,False
SH001843,W01,ST06,CR01,2025-10-06,2025-10-07,2025-10-10,123.3,6681.71,Delayed,False
SH001844,W01,ST06,CR03,2025-10-08,2025-10-09,2025-10-09,123.3,6304.33,On-time,False
SH001845,W01,ST06,CR03,2025-10-10,2025-10-11,2025-10-11,123.3,5530.29,On-time,False
SH001846,W01,ST06,CR03,2025-10-12,2025-10-13,2025-10-13,123.3,6184.23,On-time,False
SH001847,W01,ST06,CR01,2025-10-15,2025-10-16,2025-10-16,123.3,7505.76,On-time,False
SH001848,W01,ST06,CR03,2025-10-18,2025-10-19,2025-10-19,123.3,5373.08,On-time,False
SH001849,W01,ST06,CR03,2025-10-21,2025-10-22,2025-10-22,123.3,5195.96,On-time,False
SH001850,W01,ST06,CR04,2025-10-24,2025-10-25,2025-10-25,123.3,5989.54,On-time,False
SH001851,W01,ST06,CR04,2025-10-26,2025-10-27,2025-10-27,123.3,5690.49,On-time,False
SH001852,W01,ST06,CR02,2025-10-28,2025-10-29,2025-10-29,123.3,4889.02,On-time,False
SH001853,W01,ST06,CR04,2025-10-31,2025-11-01,2025-11-03,123.3,,Delayed,False
SH001854,W02,ST06,CR05,2025-11-03,2025-11-05,2025-11-07,161.0,,Delayed,False
SH001855,W01,ST06,CR03,2025-11-05,2025-11-06,2025-11-06,123.3,5940.26,On-time,False
SH001856,W01,ST06,CR03,2025-11-08,2025-11-09,2025-11-09,123.3,7490.1,On-time,False
SH001857,W01,ST06,CR03,2025-11-10,2025-11-11,2025-11-11,123.3,7788.42,On-time,False
SH001858,W01,ST06,CR02,2025-11-12,2025-11-13,2025-11-13,123.3,6257.17,On-time,False
SH001859,W01,ST06,CR02,2025-11-15,2025-11-16,2025-11-16,123.3,6332.49,On-time,False
SH001860,W01,ST06,CR01,2025-11-17,2025-11-18,2025-11-18,123.3,5313.05,On-time,False
SH001861,W01,ST06,CR03,2025-11-19,2025-11-20,2025-11-20,123.3,,On-time,False
SH001862,W03,ST06,CR03,2025-11-22,2025-11-24,2025-11-27,270.1,9498.31,Delayed,False
SH001863,W01,ST06,CR05,2025-11-24,2025-11-25,2025-11-25,123.3,5066.41,On-time,False
SH001864,W01,ST06,CR05,2025-11-27,2025-11-28,2025-11-28,123.3,6849.96,On-time,False
SH001865,W01,ST06,CR03,2025-11-29,2025-11-30,2025-12-03,123.3,5724.51,Delayed,False
SH001866,W01,ST06,CR05,2025-12-02,2025-12-03,2025-12-03,123.3,,On-time,False
SH001867,W01,ST06,CR02,2025-12-05,2025-12-06,2025-12-06,123.3,7194.49,On-time,False
SH001868,W02,ST06,CR03,2025-12-07,2025-12-09,2025-12-09,161.0,,On-time,False
SH001869,W03,ST06,CR01,2025-12-10,2025-12-12,2025-12-12,270.1,9371.55,On-time,False
SH001870,W01,ST06,CR03,2025-12-13,2025-12-14,2025-12-14,123.3,5308.39,Lost,False
SH001871,W01,ST06,CR05,2025-12-15,2025-12-16,2025-12-18,123.3,5497.17,Delayed,False
SH001872,W01,ST06,CR03,2025-12-17,2025-12-18,2025-12-18,123.3,5760.5,Damaged,False
SH001873,W02,ST06,CR02,2025-12-19,2025-12-21,2025-12-25,161.0,8164.03,Delayed,False
SH001874,W01,ST06,CR03,2025-12-22,2025-12-23,2025-12-26,123.3,4746.82,Delayed,False
SH001875,W03,ST06,CR03,2025-12-24,2025-12-26,2025-12-27,270.1,11160.68,Delayed,False
SH001876,W01,ST06,CR05,2025-12-26,2025-12-27,2025-12-27,123.3,7328.19,On-time,False
SH001877,W01,ST06,CR01,2025-12-28,2025-12-29,,123.3,5275.27,In-Transit,False
SH001878,W01,ST06,CR03,2025-12-30,2025-12-31,2025-12-31,123.3,5575.21,On-time,False
SH001879,W03,ST07,CR02,2024-01-04,2024-01-05,2024-01-08,19.3,1422.51,Delayed,False
SH001880,W03,ST07,CR01,2024-01-06,2024-01-07,2024-01-07,17.8,1132.48,On-time,False
